Time (s),CH1 Current (A),CH1 Voltage (V)
0:02:29.515251,0.43,7.5
0:02:29.717539,0.7,7.5
0:02:29.919130,0.58,7.5
0:02:30.120955,0.61,7.5
0:02:30.323038,0.61,7.5
0:02:30.525186,0.46,7.5
0:02:30.728142,0.4,7.5
0:02:30.929084,0.4,7.5
0:02:31.130458,0.4,7.5
0:02:31.332277,0.4,7.5
0:02:31.535193,0.39,7.5
0:02:31.738220,0.39,7.5
0:02:31.938760,0.4,7.5
0:02:32.141375,0.39,7.5
0:02:32.356454,0.39,7.5
0:02:32.557110,0.4,7.5
0:02:32.759432,0.39,7.5
0:02:32.959795,0.4,7.5
0:02:33.161085,0.4,7.5
0:02:33.363284,0.39,7.5
0:02:33.567118,0.39,7.5
0:02:33.767835,0.39,7.5
0:02:33.970362,0.39,7.5
0:02:34.171010,0.39,7.5
0:02:34.371590,0.39,7.5
0:02:34.573208,0.39,7.5
0:02:34.773478,0.38,7.5
0:02:34.977380,0.39,7.5
0:02:35.177603,0.39,7.5
0:02:35.380227,0.39,7.5
0:02:35.580998,0.39,7.5
0:02:35.781226,0.39,7.5
0:02:35.984442,0.39,7.5
0:02:36.188930,0.39,7.5
0:02:36.390297,0.38,7.5
0:02:36.593065,0.38,7.5
0:02:36.807636,0.39,7.5
0:02:37.011141,0.39,7.5
0:02:37.223776,0.4,7.5
0:02:37.431142,0.4,7.5
0:02:37.631793,0.39,7.5
0:02:37.832983,0.4,7.5
0:02:38.046590,0.4,7.5
0:02:38.249837,0.39,7.5
0:02:38.452164,0.39,7.5
0:02:38.655006,0.38,7.5
0:02:38.857904,0.38,7.5
0:02:39.060728,0.39,7.5
0:02:39.262972,0.39,7.5
0:02:39.465602,0.39,7.5
0:02:39.667423,0.39,7.5
0:02:39.868093,0.44,7.5
0:02:40.071122,0.43,7.5
0:02:40.272251,0.43,7.5
0:02:40.473816,0.65,7.5
0:02:40.675530,0.58,7.5
0:02:40.877959,0.58,7.5
0:02:41.078998,0.6,7.5
0:02:41.279699,0.4,7.5
0:02:41.481629,0.4,7.5
0:02:41.684981,0.41,7.5
0:02:41.885225,0.4,7.5
0:02:42.088085,0.39,7.5
0:02:42.289700,0.39,7.5
0:02:42.492108,0.39,7.5
0:02:42.693928,0.4,7.5
0:02:42.897725,0.4,7.5
0:02:43.098420,0.39,7.5
0:02:43.298568,0.4,7.5
0:02:43.500920,0.39,7.5
0:02:43.704033,0.39,7.5
0:02:43.918091,0.4,7.5
0:02:44.118434,0.38,7.5
0:02:44.318494,0.38,7.5
0:02:44.521152,0.4,7.5
0:02:44.723332,0.39,7.5
0:02:44.925942,0.4,7.5
0:02:45.127612,0.4,7.5
0:02:45.328506,0.39,7.5
0:02:45.530361,0.4,7.5
0:02:45.732946,0.4,7.5
0:02:45.933886,0.39,7.5
0:02:46.134870,0.39,7.5
0:02:46.337929,0.39,7.5
0:02:46.540976,0.39,7.5
0:02:46.740993,0.4,7.5
0:02:46.942954,0.39,7.5
0:02:47.143410,0.39,7.5
0:02:47.347591,0.4,7.5
0:02:47.549271,0.39,7.5
0:02:47.751254,0.39,7.5
0:02:47.957245,0.39,7.5
0:02:48.159208,0.39,7.5
0:02:48.359870,0.39,7.5
0:02:48.561997,0.39,7.5
0:02:48.763386,0.39,7.5
0:02:48.968152,0.43,7.5
0:02:49.169218,0.43,7.5
0:02:49.371162,0.44,7.5
0:02:49.573162,0.42,7.5
0:02:49.774998,0.65,7.5
0:02:49.977890,0.65,7.5
0:02:50.180061,0.59,7.5
0:02:50.382931,0.6,7.5
0:02:50.583865,0.6,7.5
0:02:50.786323,0.4,7.5
0:02:51.000581,0.4,7.5
0:02:51.207639,0.4,7.5
0:02:51.410679,0.4,7.5
0:02:51.612066,0.4,7.5
0:02:51.815393,0.39,7.5
0:02:52.016489,0.39,7.5
0:02:52.231219,0.4,7.5
0:02:52.433600,0.39,7.5
0:02:52.636739,0.4,7.5
0:02:52.838777,0.4,7.5
0:02:53.054294,0.39,7.5
0:02:53.257233,0.4,7.5
0:02:53.459001,0.4,7.5
0:02:53.661947,0.39,7.5
0:02:53.863258,0.4,7.5
0:02:54.065215,0.37,7.5
0:02:54.280336,0.37,7.5
0:02:54.482610,0.4,7.5
0:02:54.683543,0.39,7.5
0:02:54.884462,0.39,7.5
0:02:55.086175,0.39,7.5
0:02:55.289449,0.39,7.5
0:02:55.491779,0.4,7.5
0:02:55.704942,0.4,7.5
0:02:55.906907,0.39,7.5
0:02:56.108165,0.38,7.5
0:02:56.310175,0.38,7.5
0:02:56.513587,0.39,7.5
0:02:56.729278,0.39,7.5
0:02:56.944858,0.39,7.5
0:02:57.146836,0.39,7.5
0:02:57.348045,0.39,7.5
0:02:57.561802,0.39,7.5
0:02:57.765209,0.39,7.5
0:02:57.969925,0.39,7.5
0:02:58.174631,0.38,7.5
0:02:58.374655,0.39,7.5
0:02:58.576512,0.39,7.5
0:02:58.776551,0.4,7.5
0:02:58.977091,0.39,7.5
0:02:59.180170,0.39,7.5
0:02:59.382602,0.39,7.5
0:02:59.582790,0.43,7.5
0:02:59.783485,0.43,7.5
0:02:59.985397,0.43,7.5
0:03:00.187378,0.43,7.5
0:03:00.401302,0.44,7.5
0:03:00.609196,0.41,7.5
0:03:00.823983,0.41,7.5
0:03:01.027982,0.43,7.5
0:03:01.232338,0.43,7.5
0:03:01.433661,0.43,7.5
0:03:01.635041,0.44,7.5
0:03:01.838997,0.43,7.5
0:03:02.042317,0.42,7.5
0:03:02.243673,0.42,7.5
0:03:02.448284,0.41,7.5
0:03:02.649387,0.44,7.5
0:03:02.850175,0.44,7.5
0:03:03.051022,0.43,7.5
0:03:03.253837,0.43,7.5
0:03:03.469367,0.42,7.5
0:03:03.683209,0.42,7.5
0:03:03.883466,0.43,7.5
0:03:04.084880,0.42,7.5
0:03:04.286937,0.42,7.5
0:03:04.486938,0.42,7.5
0:03:04.690188,0.43,7.5
0:03:04.905827,0.43,7.5
0:03:05.107399,0.43,7.5
0:03:05.309185,0.43,7.5
0:03:05.511119,0.42,7.5
0:03:05.713170,0.42,7.5
0:03:05.914746,0.43,7.5
0:03:06.116178,0.43,7.5
0:03:06.317313,0.42,7.5
0:03:06.519410,0.42,7.5
0:03:06.720829,0.42,7.5
0:03:06.921998,0.44,7.5
0:03:07.134860,0.44,7.5
0:03:07.336034,0.43,7.5
0:03:07.539782,0.44,7.5
0:03:07.742123,0.43,7.5
0:03:07.943064,0.43,7.5
0:03:08.144822,0.42,7.5
0:03:08.347379,0.42,7.5
0:03:08.562006,0.42,7.5
0:03:08.765078,0.43,7.5
0:03:08.967983,0.43,7.5
0:03:09.168817,0.42,7.5
0:03:09.372085,0.42,7.5
0:03:09.586132,0.42,7.5
0:03:09.787135,0.43,7.5
0:03:09.988400,0.43,7.5
0:03:10.202891,0.41,7.5
0:03:10.405773,0.43,7.5
0:03:10.607378,0.41,7.5
0:03:10.809471,0.41,7.5
0:03:11.011752,0.44,7.5
0:03:11.226474,0.43,7.5
0:03:11.440793,0.43,7.5
0:03:11.641989,0.43,7.5
0:03:11.844038,0.42,7.5
0:03:12.045216,0.41,7.5
0:03:12.250029,0.41,7.5
0:03:12.464289,0.43,7.5
0:03:12.666333,0.43,7.5
0:03:12.867495,0.43,7.5
0:03:13.070037,0.43,7.5
0:03:13.273837,0.42,7.5
0:03:13.489050,0.43,7.5
0:03:13.690780,0.43,7.5
0:03:13.891335,0.41,7.5
0:03:14.093649,0.43,7.5
0:03:14.296656,0.42,7.5
0:03:14.508979,0.42,7.5
0:03:14.710084,0.43,7.5
0:03:14.914008,0.42,7.5
0:03:15.115120,0.42,7.5
0:03:15.316354,0.43,7.5
0:03:15.518997,0.42,7.5
0:03:15.720807,0.44,7.5
0:03:15.922884,0.44,7.5
0:03:16.125980,0.43,7.5
0:03:16.326897,0.42,7.5
0:03:16.530034,0.42,7.5
0:03:16.732495,0.43,7.5
0:03:16.935528,0.43,7.5
0:03:17.140217,0.42,7.5
0:03:17.354971,0.42,7.5
0:03:17.558189,0.44,7.5
0:03:17.760518,0.42,7.5
0:03:17.960784,0.42,7.5
0:03:18.163745,0.42,7.5
0:03:18.365491,0.43,7.5
0:03:18.565693,0.43,7.5
0:03:18.780999,0.43,7.5
0:03:18.983240,0.42,7.5
0:03:19.187391,0.42,7.5
0:03:19.390136,0.42,7.5
0:03:19.592419,0.42,7.5
0:03:19.794041,0.42,7.5
0:03:19.994453,0.42,7.5
0:03:20.197037,0.42,7.5
0:03:20.399097,0.42,7.5
0:03:20.614992,0.44,7.5
0:03:20.817163,0.01,7.5
0:03:21.017201,0.01,7.5
0:03:21.219017,0.01,7.5
0:03:21.422293,0.01,7.5
0:03:21.624275,0.01,7.5
0:03:21.825024,0.01,7.5
0:03:22.027194,0.01,7.5
0:03:22.232488,0.01,7.5
0:03:22.433699,0.01,7.5
0:03:22.635774,0.01,7.5
0:03:22.838128,0.01,7.5
0:03:23.040884,0.01,7.5
0:03:23.242319,0.01,7.5
0:03:23.442389,0.01,7.5
0:03:23.642661,0.01,7.5
0:03:23.844033,0.01,7.5
0:03:24.045895,0.01,7.5
0:03:24.248498,0.01,7.5
0:03:24.451015,0.01,7.5
0:03:24.651309,0.01,7.5
0:03:24.854360,0.01,7.5
0:03:25.057764,0.01,7.5
0:03:25.260153,0.01,7.5
0:03:25.462230,0.01,7.5
0:03:25.663232,0.01,7.5
0:03:25.878325,0.01,7.5
0:03:26.079196,0.01,7.5
0:03:26.281480,0.01,7.5
0:03:26.483488,0.01,7.5
0:03:26.685660,0.01,7.5
0:03:26.886007,0.01,7.5
0:03:27.086711,0.01,7.5
0:03:27.290162,0.01,7.5
0:03:27.505000,0.01,7.5
0:03:27.708582,0.01,7.5
0:03:27.909081,0.01,7.5
0:03:28.111232,0.01,7.5
0:03:28.326255,0.01,7.5
0:03:28.530062,0.01,7.5
0:03:28.744989,0.01,7.5
0:03:28.945758,0.01,7.5
0:03:29.149759,0.01,7.5
0:03:29.350593,0.01,7.5
0:03:29.552033,0.01,7.5
0:03:29.753988,0.01,7.5
0:03:29.955193,0.01,7.5
0:03:30.157000,0.01,7.5
0:03:30.357983,0.01,7.5
0:03:30.559094,0.01,7.5
0:03:30.774088,0.01,7.5
0:03:30.977116,0.01,7.5
0:03:31.179981,0.01,7.5
0:03:31.395006,0.01,7.5
0:03:31.596039,0.01,7.5
0:03:31.798998,0.01,7.5
0:03:32.001570,0.01,7.5
0:03:32.203456,0.01,7.5
0:03:32.405685,0.01,7.5
0:03:32.607904,0.01,7.5
0:03:32.809079,0.01,7.5
0:03:33.012489,0.01,7.5
0:03:33.213102,0.01,7.5
0:03:33.416017,0.01,7.5
0:03:33.618974,0.01,7.5
0:03:33.821427,0.01,7.5
0:03:34.035959,0.01,7.5
0:03:34.239290,0.01,7.5
0:03:34.439751,0.01,7.5
0:03:34.642250,0.01,7.5
0:03:34.857288,0.01,7.5
0:03:35.071910,0.01,7.5
0:03:35.272126,0.01,7.5
0:03:35.487364,0.01,7.5
0:03:35.689380,0.01,7.5
0:03:35.892448,0.01,7.5
0:03:36.094977,0.01,7.5
0:03:36.296351,0.01,7.5
0:03:36.497639,0.01,7.5
0:03:36.699085,0.01,7.5
0:03:36.901070,0.01,7.5
0:03:37.101940,0.01,7.5
0:03:37.305886,0.01,7.5
0:03:37.510188,0.01,7.5
0:03:37.712074,0.01,7.5
0:03:37.914987,0.01,7.5
0:03:38.118047,0.01,7.5
0:03:38.318823,0.01,7.5
0:03:38.520808,0.01,7.5
0:03:38.723837,0.01,7.5
0:03:38.927354,0.01,7.5
0:03:39.129673,0.01,7.5
0:03:39.333168,0.01,7.5
0:03:39.534783,0.01,7.5
0:03:39.738005,0.01,7.5
0:03:39.939950,0.01,7.5
0:03:40.142084,0.01,7.5
0:03:40.343271,0.01,7.5
0:03:40.544319,0.01,7.5
0:03:40.746276,0.01,7.5
0:03:40.951146,0.01,7.5
0:03:41.152361,0.01,7.5
0:03:41.354953,0.01,7.5
0:03:41.556231,0.01,7.5
0:03:41.757868,0.01,7.5
0:03:41.958951,0.01,7.5
0:03:42.159315,0.01,7.5
0:03:42.361339,0.01,7.5
0:03:42.566316,0.01,7.5
0:03:42.767982,0.01,7.5
0:03:42.971130,0.01,7.5
0:03:43.172295,0.01,7.5
0:03:43.373021,0.01,7.5
0:03:43.576531,0.01,7.5
0:03:43.778833,0.01,7.5
0:03:43.981266,0.01,7.5
0:03:44.185236,0.01,7.5
0:03:44.386915,0.01,7.5
0:03:44.587092,0.01,7.5
0:03:44.791187,0.01,7.5
0:03:44.993928,0.01,7.5
0:03:45.197800,0.01,7.5
0:03:45.413833,0.01,7.5
0:03:45.627544,0.01,7.5
0:03:45.831964,0.01,7.5
0:03:46.032391,0.01,7.5
0:03:46.233981,0.01,7.5
0:03:46.438010,0.01,7.5
0:03:46.640559,0.01,7.5
0:03:46.843503,0.01,7.5
0:03:47.043990,0.01,7.5
0:03:47.246658,0.01,7.5
0:03:47.449677,0.01,7.5
0:03:47.662893,0.01,7.5
0:03:47.866104,0.01,7.5
0:03:48.067184,0.01,7.5
0:03:48.269182,0.01,7.5
0:03:48.469836,0.01,7.5
0:03:48.670260,0.01,7.5
0:03:48.873863,0.01,7.5
0:03:49.075200,0.01,7.5
0:03:49.277296,0.01,7.5
0:03:49.492314,0.01,7.5
0:03:49.696871,0.01,7.5
0:03:49.910182,0.01,7.5
0:03:50.110561,0.01,7.5
0:03:50.325925,0.01,7.5
0:03:50.528011,0.01,7.5
0:03:50.729137,0.01,7.5
0:03:50.933970,0.01,7.5
0:03:51.136366,0.01,7.5
0:03:51.338989,0.01,7.5
0:03:51.543756,0.01,7.5
0:03:51.747640,0.01,7.5
0:03:51.963126,0.01,7.5
0:03:52.177899,0.01,7.5
0:03:52.381156,0.01,7.5
0:03:52.596672,0.01,7.5
0:03:52.797924,0.01,7.5
0:03:53.000086,0.01,7.5
0:03:53.214172,0.01,7.5
0:03:53.428814,0.01,7.5
0:03:53.632094,0.01,7.5
0:03:53.833810,0.01,7.5
0:03:54.039870,0.01,7.5
0:03:54.242288,0.01,7.5
0:03:54.443036,0.01,7.5
0:03:54.645325,0.01,7.5
0:03:54.847439,0.01,7.5
0:03:55.049335,0.01,7.5
0:03:55.251295,0.01,7.5
0:03:55.455033,0.01,7.5
0:03:55.656652,0.01,7.5
0:03:55.857629,0.01,7.5
0:03:56.058124,0.01,7.5
0:03:56.272060,0.01,7.5
0:03:56.472384,0.01,7.5
0:03:56.675040,0.01,7.5
0:03:56.875529,0.01,7.5
0:03:57.077917,0.01,7.5
0:03:57.280566,0.01,7.5
0:03:57.482122,0.01,7.5
0:03:57.684945,0.01,7.5
0:03:57.886165,0.01,7.5
0:03:58.087825,0.01,7.5
0:03:58.288937,0.01,7.5
0:03:58.493356,0.01,7.5
0:03:58.708040,0.01,7.5
0:03:58.911063,0.01,7.5
0:03:59.112956,0.01,7.5
0:03:59.315980,0.01,7.5
0:03:59.520060,0.01,7.5
0:03:59.724084,0.01,7.5
0:03:59.928132,0.01,7.5
0:04:00.132370,0.01,7.5
0:04:00.335220,0.01,7.5
0:04:00.536068,0.01,7.5
0:04:00.738134,0.01,7.5
0:04:00.939628,0.01,7.5
0:04:01.141941,0.01,7.5
0:04:01.344442,0.01,7.5
0:04:01.546065,0.01,7.5
0:04:01.748139,0.01,7.5
0:04:01.949990,0.01,7.5
0:04:02.153628,0.01,7.5
0:04:02.355829,0.01,7.5
0:04:02.558146,0.01,7.5
0:04:02.759493,0.01,7.5
0:04:02.960416,0.01,7.5
0:04:03.162946,0.01,7.5
0:04:03.365959,0.01,7.5
0:04:03.569359,0.01,7.5
0:04:03.771176,0.01,7.5
0:04:03.971602,0.01,7.5
0:04:04.172231,0.01,7.5
0:04:04.387438,0.01,7.5
0:04:04.589807,0.01,7.5
0:04:04.790725,0.01,7.5
0:04:04.992717,0.01,7.5
0:04:05.192978,0.01,7.5
0:04:05.393895,0.01,7.5
0:04:05.596767,0.01,7.5
0:04:05.800083,0.01,7.5
0:04:06.001592,0.01,7.5
0:04:06.202322,0.01,7.5
0:04:06.402409,0.01,7.5
0:04:06.606939,0.01,7.5
0:04:06.810773,0.01,7.5
0:04:07.012965,0.01,7.5
0:04:07.215452,0.01,7.5
0:04:07.416139,0.01,7.5
0:04:07.619755,0.01,7.5
0:04:07.821357,0.01,7.5
0:04:08.025762,0.01,7.5
0:04:08.229991,0.01,7.5
0:04:08.432159,0.01,7.5
0:04:08.632820,0.01,7.5
0:04:08.833112,0.01,7.5
0:04:09.035787,0.01,7.5
0:04:09.239676,0.01,7.5
0:04:09.440001,0.01,7.5
0:04:09.642130,0.01,7.5
0:04:09.845086,0.01,7.5
0:04:10.048997,0.01,7.5
0:04:10.263804,0.01,7.5
0:04:10.479075,0.01,7.5
0:04:10.684075,0.01,7.5
0:04:10.886236,0.01,7.5
0:04:11.087839,0.01,7.5
0:04:11.288989,0.01,7.5
0:04:11.489339,0.01,7.5
0:04:11.690649,0.01,7.5
0:04:11.891238,0.01,7.5
0:04:12.092653,0.01,7.5
0:04:12.297010,0.01,7.5
0:04:12.501971,0.01,7.5
0:04:12.702968,0.01,7.5
0:04:12.905250,0.01,7.5
0:04:13.107445,0.01,7.5
0:04:13.311232,0.01,7.5
0:04:13.514024,0.01,7.5
0:04:13.714246,0.01,7.5
0:04:13.916249,0.01,7.5
0:04:14.118065,0.01,7.5
0:04:14.319711,0.01,7.5
0:04:14.523888,0.01,7.5
0:04:14.727058,0.01,7.5
0:04:14.929905,0.01,7.5
0:04:15.144903,0.01,7.5
0:04:15.349842,0.01,7.5
0:04:15.549969,0.01,7.5
0:04:15.752929,0.01,7.5
0:04:15.954792,0.01,7.5
0:04:16.157256,0.01,7.5
0:04:16.359524,0.01,7.5
0:04:16.559575,0.01,7.5
0:04:16.761268,0.01,7.5
0:04:16.975013,0.01,7.5
0:04:17.188338,0.01,7.5
0:04:17.391167,0.01,7.5
0:04:17.594560,0.01,7.5
0:04:17.796226,0.01,7.5
0:04:17.998304,0.01,7.5
0:04:18.202147,0.01,7.5
0:04:18.402338,0.01,7.5
0:04:18.606575,0.01,7.5
0:04:18.807273,0.01,7.5
0:04:19.009527,0.01,7.5
0:04:19.210303,0.01,7.5
0:04:19.411102,0.01,7.5
0:04:19.612889,0.01,7.5
0:04:19.815056,0.01,7.5
0:04:20.018101,0.01,7.5
0:04:20.219751,0.01,7.5
0:04:20.423973,0.01,7.5
0:04:20.623995,0.01,7.5
0:04:20.826000,0.01,7.5
0:04:21.028370,0.01,7.5
0:04:21.231210,0.01,7.5
0:04:21.432109,0.01,7.5
0:04:21.636223,0.01,7.5
0:04:21.837329,0.01,7.5
0:04:22.051339,0.01,7.5
0:04:22.253963,0.01,7.5
0:04:22.455109,0.01,7.5
0:04:22.657520,0.01,7.5
0:04:22.872016,0.01,7.5
0:04:23.074127,0.01,7.5
0:04:23.275876,0.01,7.5
0:04:23.479359,0.01,7.5
0:04:23.681083,0.01,7.5
0:04:23.883732,0.01,7.5
0:04:24.086648,0.01,7.5
0:04:24.289625,0.01,7.5
0:04:24.504419,0.01,7.5
0:04:24.706356,0.01,7.5
0:04:24.919916,0.03,7.5
0:04:25.128920,0.03,7.5
0:04:25.330379,0.03,7.5
0:04:25.533616,0.03,7.5
0:04:25.735127,0.03,7.5
0:04:25.937313,0.03,7.5
0:04:26.152342,0.03,7.5
0:04:26.353913,0.03,7.5
0:04:26.556021,0.03,7.5
0:04:26.759000,0.03,7.5
0:04:26.960617,0.01,7.5
0:04:27.163134,0.01,7.5
0:04:27.366080,0.01,7.5
0:04:27.571100,0.01,7.5
0:04:27.772709,0.01,7.5
0:04:27.975183,0.01,7.5
0:04:28.176066,0.01,7.5
0:04:28.379126,0.01,7.5
0:04:28.582659,0.01,7.5
0:04:28.797454,0.01,7.5
0:04:29.000083,0.01,7.5
0:04:29.201561,0.01,7.5
0:04:29.404145,0.01,7.5
0:04:29.606366,0.01,7.5
0:04:29.808536,0.01,7.5
0:04:30.012357,0.01,7.5
0:04:30.216062,0.01,7.5
0:04:30.417095,0.01,7.5
0:04:30.632903,0.01,7.5
0:04:30.835010,0.01,7.5
0:04:31.036709,0.01,7.5
0:04:31.237454,0.01,7.5
0:04:31.438291,0.01,7.5
0:04:31.640675,0.01,7.5
0:04:31.844872,0.01,7.5
0:04:32.047697,0.01,7.5
0:04:32.247831,0.01,7.5
0:04:32.448304,0.01,7.5
0:04:32.662993,0.01,7.5
0:04:32.864063,0.01,7.5
0:04:33.078028,0.01,7.5
0:04:33.279170,0.01,7.5
0:04:33.480965,0.01,7.5
0:04:33.684982,0.01,7.5
0:04:33.885095,0.01,7.5
0:04:34.086000,0.01,7.5
0:04:34.288812,0.01,7.5
0:04:34.491367,0.01,7.5
0:04:34.692248,0.01,7.5
0:04:34.894804,0.01,7.5
0:04:35.096001,0.01,7.5
0:04:35.298048,0.01,7.5
0:04:35.500910,0.01,7.5
0:04:35.703311,0.01,7.5
0:04:35.903913,0.01,7.5
0:04:36.107005,0.01,7.5
0:04:36.309159,0.01,7.5
0:04:36.511288,0.01,7.5
0:04:36.712244,0.01,7.5
0:04:36.912297,0.01,7.5
0:04:37.115493,0.01,7.5
0:04:37.317789,0.01,7.5
0:04:37.521099,0.01,7.5
0:04:37.723982,0.01,7.5
0:04:37.939462,0.01,7.5
0:04:38.141218,0.01,7.5
0:04:38.343029,0.01,7.5
0:04:38.545519,0.01,7.5
0:04:38.746538,0.01,7.5
0:04:38.949212,0.01,7.5
0:04:39.151785,0.01,7.5
0:04:39.355428,0.01,7.5
0:04:39.556531,0.01,7.5
0:04:39.758659,0.01,7.5
0:04:39.959155,0.01,7.5
0:04:40.161205,0.01,7.5
0:04:40.364972,0.01,7.5
0:04:40.579672,0.01,7.5
0:04:40.783511,0.01,7.5
0:04:40.998983,0.01,7.5
0:04:41.202241,0.01,7.5
0:04:41.403310,0.01,7.5
0:04:41.607017,0.01,7.5
0:04:41.810897,0.01,7.5
0:04:42.013773,0.01,7.5
0:04:42.215824,0.01,7.5
0:04:42.418319,0.01,7.5
0:04:42.621153,0.01,7.5
0:04:42.823298,0.01,7.5
0:04:43.024704,0.01,7.5
0:04:43.227854,0.01,7.5
0:04:43.429139,0.01,7.5
0:04:43.631440,0.01,7.5
0:04:43.833973,0.01,7.5
0:04:44.036090,0.01,7.5
0:04:44.240260,0.01,7.5
0:04:44.454462,0.01,7.5
0:04:44.655219,0.01,7.5
0:04:44.857949,0.01,7.5
0:04:45.059663,0.01,7.5
0:04:45.263997,0.01,7.5
0:04:45.467184,0.01,7.5
0:04:45.668913,0.01,7.5
0:04:45.871008,0.01,7.5
0:04:46.072895,0.01,7.5
0:04:46.276041,0.01,7.5
0:04:46.479127,0.01,7.5
0:04:46.680572,0.01,7.5
0:04:46.882132,0.01,7.5
0:04:47.083439,0.01,7.5
0:04:47.286983,0.01,7.5
0:04:47.490015,0.03,7.5
0:04:47.691955,0.34,7.5
0:04:47.894924,0.53,7.5
0:04:48.096298,0.53,7.5
0:04:48.299116,0.61,7.5
0:04:48.500022,0.59,7.5
0:04:48.700308,0.59,7.5
0:04:48.902710,0.6,7.5
0:04:49.102827,0.59,7.5
0:04:49.306907,0.58,7.5
0:04:49.509140,0.58,7.5
0:04:49.712482,0.59,7.5
0:04:49.914363,0.59,7.5
0:04:50.116894,0.59,7.5
0:04:50.320903,0.57,7.5
0:04:50.535952,0.61,7.5
0:04:50.750694,0.5,7.5
0:04:50.953107,0.5,7.5
0:04:51.155985,0.51,7.5
0:04:51.357236,0.54,7.5
0:04:51.558486,0.55,7.5
0:04:51.773434,0.55,7.5
0:04:51.973995,0.55,7.5
0:04:52.177029,0.55,7.5
0:04:52.379181,0.55,7.5
0:04:52.580064,0.55,7.5
0:04:52.781224,0.55,7.5
0:04:52.982944,0.44,7.5
0:04:53.187280,0.44,7.5
0:04:53.388933,0.44,7.5
0:04:53.590846,0.44,7.5
0:04:53.792056,0.44,7.5
0:04:53.993945,0.43,7.5
0:04:54.195908,0.44,7.5
0:04:54.396143,0.44,7.5
0:04:54.597106,0.39,7.5
0:04:54.797400,0.44,7.5
0:04:54.998063,0.43,7.5
0:04:55.200915,0.43,7.5
0:04:55.401356,0.44,7.5
0:04:55.602895,0.42,7.5
0:04:55.805001,0.42,7.5
0:04:56.005306,0.43,7.5
0:04:56.206455,0.43,7.5
0:04:56.408295,0.44,7.5
0:04:56.611061,0.44,7.5
0:04:56.813327,0.41,7.5
0:04:57.016249,0.44,7.5
0:04:57.217778,0.44,7.5
0:04:57.419316,0.43,7.5
0:04:57.622051,0.44,7.5
0:04:57.837249,0.44,7.5
0:04:58.037816,0.44,7.5
0:04:58.241930,0.45,7.5
0:04:58.443741,0.39,7.5
0:04:58.645186,0.39,7.5
0:04:58.849018,0.43,7.5
0:04:59.052108,0.44,7.5
